Release_No	PGS_integ
ABBM062634	0.2448985381422889
ABBM003207	0.2766730896828853
ABBM050718	0.776163240627202
ABBM007052	0.5415874231551093
ABBM007046	0.4463871743009084
ABBM066304	0.8176057221301437
ABBM018349	0.5670029706732852
ABBM024957	0.6198611909841244
ABBM098354	0.455190841803227
ABBM008278	0.2847506531713446
ABBM021263	0.4245664333272819
ABBM029008	0.7974352146925581
ABBM050668	0.4358916214020087
ABBM013820	0.5994962310562173
ABBM050508	0.8206773287788813
ABBM018137	0.5803774882406445
ABBM085754	0.5231690097830416
ABBM003803	0.5040240210310933
ABBM007756	0.2740047948062266
ABBM013208	0.607364846785721
ABBM085156	0.4436637121234701
ABBM055146	0.4286420345053943
ABBM044274	0.8822714464068653
ABBM030978	0.3057550037256108
ABBM048985	0.5415273215353889
ABBM047895	0.564391203415658
ABBM044523	0.8476750205555901
ABBM050270	0.1356601141394759
ABBM031784	0.1237134501555983
ABBM034590	0.7689625882318285
ABBM031510	0.6338110198895083
ABBM001668	0.9099430710908324
ABBM071023	0.4924510067932344
ABBM040922	0.2752103818570106
ABBM018469	0.5713621782209709
ABBM102596	0.8332647122002113
ABBM001625	0.785526920347841
ABBM103802	0.2912246440264491
ABBM085750	0.541605477119272
ABBM087519	0.4641351205856761
ABBM026892	0.6418364098058127
ABBM025371	0.5155659645287114
ABBM063891	0.6382057689428351
ABBM001635	0.2278807760854804
ABBM021211	0.5655318895908653
ABBM020995	0.6857203521006252
ABBM031577	0.4225727132687966
ABBM001578	0.3529263965707542
ABBM021738	0.8080762334228647
ABBM091870	0.6599567722728139
ABBM007679	0.4938115000313361
ABBM034600	0.3609394994840573
ABBM044751	0.8423068099522709
ABBM021696	0.6945223436915962
ABBM043675	0.5459316736528377
ABBM017244	0.6220285690886737
ABBM085411	0.4848626363851197
ABBM049620	0.8891860614851945
ABBM054268	0.7957606381081093
ABBM035468	0.5246039730289813
ABBM040543	0.1227693564768184
ABBM009495	0.664535228633214
ABBM002138	0.3813802822335215
ABBM086500	0.4058716870675482
ABBM085752	0.5378709988814138
ABBM070101	0.944629976127429
ABBM078133	0.4804178028875234
ABBM068556	0.3281390603939946
ABBM021191	0.383359402823975
ABBM009872	0.6844282405786235
ABBM085071	0.4641153405082519
ABBM017881	0.5284482608265288
ABBM007835	0.6824548803637362
ABBM065693	0.8000104064386336
ABBM034449	0.3127013543859844
ABBM002456	0.959308064801542
ABBM020015	0.3094958741157
ABBM037843	0.6734414461756724
ABBM018269	0.5964428484237869
ABBM004507	0.5228883860736473
ABBM061815	0.6991682850240579
ABBM060404	0.3564340724468164
ABBM017702	0.7679006238758938
ABBM022330	0.927554683256707
ABBM095698	0.5386619562038109
ABBM091953	0.8335009510311588
ABBM080693	0.6482141605620417
ABBM072757	0.7236762274075366
ABBM025881	0.6929634604991117
ABBM011045	0.4691225262585516
ABBM023262	0.715940973628634
ABBM085706	0.4516454661730673
ABBM067748	0.594641487396483
ABBM045187	0.4770878404267522
ABBM085606	0.6101176704757255
ABBM005381	0.5457889903247737
ABBM005617	0.4027302876890161
ABBM090654	1.1163172603843436
ABBM077560	0.5276154083648418
ABBM040188	0.460170709105498
ABBM085297	0.7819802624674043
ABBM022784	0.3573202387191245
ABBM048541	0.5998243888154309
ABBM050402	0.7066473711394705
ABBM044635	0.3155702630594031
ABBM008317	0.6437348426067881
ABBM086289	0.6587890306523007
ABBM044247	0.245981572654395
ABBM103754	1.0518923195922345
ABBM084728	0.4728035127642489
ABBM086139	0.2334039277391512
ABBM066988	0.6084692877672092
ABBM058909	0.5807211880839698
ABBM084737	0.849026288155363
ABBM009107	0.2598562782860896
ABBM012358	0.3279112455433479
ABBM040357	0.7093851159689972
ABBM003263	0.6592478442055403
ABBM095539	0.4669574671683719
ABBM051041	0.6368350112493983
ABBM087861	0.3848657130450903
ABBM006030	0.467239729282793
ABBM001721	0.5891829564316087
ABBM092273	0.2484640842815969
ABBM048988	0.5015993811827626
ABBM051736	0.6508421546760983
ABBM088004	0.7493473854147928
ABBM068361	0.8393476809140498
ABBM034369	0.2828367558934968
ABBM016830	0.4483195905913361
ABBM076132	0.6007182169300062
ABBM070632	0.5035590491257526
ABBM080508	0.5788775854933323
ABBM054045	0.7843879776872376
ABBM074072	0.5859533095748197
ABBM023826	0.4012377247002735
ABBM031880	0.6574155742008221
ABBM017616	0.6231334671328979
ABBM008990	0.8473130410604914
ABBM052197	0.91525520696079
ABBM071733	0.2537533288085954
ABBM058521	0.7491828531556712
ABBM024808	0.6951119383312885
ABBM051493	0.53520780751482
ABBM029344	0.3970574898201423
ABBM088540	0.544086280656984
ABBM007130	0.4346962774926766
ABBM060779	0.4647458704732251
ABBM066618	0.4195623615433802
ABBM020002	0.4452003979143794
ABBM102481	0.1983360510907208
ABBM084779	0.4588427395468427
ABBM026024	0.5321735082778145
ABBM005432	0.3129788509368386
ABBM044270	0.5652262376154554
ABBM057668	0.3837640347236482
ABBM003780	0.759747928145565
ABBM032260	0.5593904719316252
ABBM039381	0.6035858716792418
ABBM050331	0.9251234749082692
ABBM051096	0.6168977888248546
ABBM034377	0.5012352336759965
ABBM084221	0.2825577311085537
ABBM002725	0.3022823400774633
ABBM059998	0.4410027280928925
ABBM066913	0.8250010097471762
ABBM067273	0.3361023083110831
ABBM052449	0.4546388105317764
ABBM086715	0.819817865774248
ABBM085799	0.5278095287843533
ABBM036010	0.6719931219261946
ABBM004798	0.260012607365658
ABBM052135	0.6050700040905803
ABBM097265	0.5344186641831266
ABBM077873	0.2184484993959974
ABBM019832	0.7470783444577371
ABBM097677	0.6577656458140159
ABBM008868	0.4276098393381797
ABBM008504	0.1390384459226677
ABBM054021	0.8513685986682628
ABBM003357	0.5397268556769285
ABBM086762	0.6910458570381237
ABBM052058	0.4127324799010785
ABBM050258	0.3749967838929448
ABBM089412	0.6275364776236156
ABBM027288	0.7368506275529
ABBM017414	0.4071632979253843
ABBM083109	0.4645253148276144
ABBM066022	0.3060297531858442
ABBM055568	0.9438246881272784
ABBM085654	0.259082310395623
ABBM017904	0.2800407378808953
ABBM083152	0.6490531277566035
ABBM053341	0.3666995909853609
ABBM050540	-0.0703431968986161
ABBM005257	0.8439594710611402
ABBM052925	0.3148273918580286
ABBM051480	0.8899765687679069
ABBM028048	0.655280415971464
ABBM050897	0.3982032106265606
ABBM064763	0.6010476118766428
ABBM051311	0.66281354865459
ABBM003215	0.5330107091445295
ABBM053929	0.7700600947239891
ABBM053869	0.5420675380947257
ABBM001558	0.5052109203313696
ABBM020804	0.8337987036612718
ABBM008083	0.2966508570180064
ABBM082624	0.8430316565787999
ABBM072193	0.2897224317688597
ABBM021328	0.2883643570712491
ABBM051200	0.5287866528963548
ABBM069718	0.6385340305190905
ABBM050670	0.5442163600702306
ABBM050238	0.5629175080640183
ABBM017893	0.3883740602206486
ABBM072969	0.4440398031403871
ABBM068322	0.7262422718403012
ABBM103801	0.4776616831648029
ABBM003425	0.2678726307674953
ABBM031834	0.4918856675920914
ABBM018235	0.3276616124091722
ABBM018104	0.7896702509954874
ABBM091909	0.8432466353640973
ABBM080812	1.0260969189734237
ABBM089184	0.5483810634210066
ABBM088058	0.7143622967677066
ABBM024678	0.4203070281953973
ABBM004171	-0.0291664866159403
ABBM042545	0.6352946644071752
ABBM019685	0.4056509350972491
ABBM049363	0.3069834459693821
ABBM054290	0.6855417655381644
ABBM001515	0.368938283467228
ABBM056097	0.4919979437892519
ABBM014660	0.6717716220667003
ABBM012177	1.026436835137612
ABBM046056	0.5039512254758111
ABBM091446	0.7416619960316309
ABBM006795	0.5662595583344421
ABBM006792	0.4657311790421484
ABBM068965	0.4068283928726217
ABBM001835	0.2593503697687556
ABBM005776	1.0289658836568891
ABBM034079	0.7755107921824416
ABBM040353	0.7395297181595495
ABBM046400	0.8439765085337083
ABBM024317	0.2683072741629313
ABBM049664	0.7188313433535759
ABBM050197	0.9298520580274676
ABBM003311	0.7986025472199968
ABBM054795	0.4912414009948891
ABBM050909	0.725232951981484
ABBM067970	0.3926210238383153
ABBM052765	0.7100285610471029
ABBM010492	0.4959635515495222
ABBM091486	0.4565506604650167
ABBM004296	0.3834835541187358
ABBM049631	0.7733713017014725
ABBM067238	0.1474841790452522
ABBM081952	0.6119893266000827
ABBM091192	0.2178647723455571
ABBM022145	0.6326989343151299
ABBM010106	0.4037349736126371
ABBM031697	0.7748970571726596
ABBM096985	0.6545523574953764
ABBM031238	0.7329916293550813
ABBM007823	0.1564254737869853
ABBM035029	0.5078457598017989
ABBM051170	0.600854691652603
ABBM040450	0.4346189471977643
ABBM016160	0.8220772264537661
ABBM066539	0.4492277269822444
ABBM064644	0.7775339484865673
ABBM091668	0.7609257762483312
ABBM068952	0.9042247103948357
ABBM012973	0.2937370399086499
ABBM036057	0.5108101028163061
ABBM048586	0.880803704763905
ABBM025329	0.797528850953149
ABBM103951	0.9123614912866592
ABBM050312	0.5951285636052512
ABBM010672	0.6582543392131066
ABBM050864	0.3658611598643552
ABBM033983	0.7372941277548601
ABBM008277	0.4074026463512599
ABBM018699	0.8268291364053322
ABBM039808	0.9613409434510364
ABBM029939	0.4308261915195712
ABBM050357	0.3466652816954744
ABBM034464	0.4071290323212494
ABBM030976	0.4572460358136405
ABBM024097	0.8932818785790774
ABBM002338	0.6033070824939636
ABBM027457	0.4241191842617078
ABBM059988	0.4668004364631284
ABBM102063	0.5103744608046501
ABBM067170	0.6639295793509506
ABBM026394	0.7770090972666672
ABBM050588	0.6307255442078937
ABBM050166	0.418399324975226
ABBM018531	0.6777964539362444
ABBM070105	0.9415569060164132
ABBM067618	0.3228260110570745
ABBM030254	0.4844532311611348
ABBM085316	0.6926388729295787
ABBM040413	0.6405382973758774
ABBM044040	0.4984051660945271
ABBM053495	0.7356749659658542
ABBM011623	0.3055903691144511
ABBM018408	0.9437557462389796
ABBM043775	0.7756933851172042
ABBM055011	0.774077400334938
ABBM017576	0.5082324133333139
ABBM003808	0.5359662652443455
ABBM077861	0.4552971764921232
ABBM018350	0.5805363958448515
ABBM050740	0.2708049556855972
ABBM060651	0.3320583206333699
ABBM072662	0.6788296378425799
ABBM007998	0.4135418225695461
ABBM051094	0.3143871286144002
ABBM036040	0.0413139373241996
ABBM101707	0.3156329450367322
ABBM012412	0.616726123539959
ABBM031591	0.7536887085221916
ABBM008622	0.459218895050404
ABBM004822	0.4121965321619846
ABBM051499	0.3604131127665921
ABBM014285	0.6565320341770066
ABBM051173	0.6174988273253655
ABBM084356	-0.1578301137994933
ABBM050335	0.7366880148764949
ABBM025506	0.542376268645238
ABBM053057	0.2292772685066644
ABBM050725	0.536900568301232
ABBM089094	0.3551576689942564
ABBM052927	0.7303335999145603
ABBM053396	0.2086436621215366
ABBM051318	0.8481372449653458
ABBM006924	0.6187193499769692
ABBM091463	0.5534500903913085
ABBM045347	0.5953898178605542
ABBM049535	0.7864253800290733
ABBM018220	0.7649413257801448
ABBM010897	0.9831779855417512
ABBM066623	0.3634309387338157
ABBM017180	0.7006843480511131
ABBM061571	0.5240187946416073
ABBM035299	0.4746573987485926
ABBM003248	0.5523400642846777
ABBM049799	0.6265392161028611
ABBM025471	0.8052379847771999
ABBM022694	0.2907471325531907
ABBM002519	0.6898015660565581
ABBM018642	0.6292709526000174
ABBM054218	0.2274394767849277
ABBM058133	0.6806162902370695
ABBM022356	0.6746660640999835
ABBM056529	0.779506759143322
ABBM092674	-0.0972845511809704
ABBM033632	0.8324310184037882
ABBM095831	0.7935054215328896
ABBM008888	0.7979142653537208
ABBM085908	0.9426755495380283
ABBM026256	0.659274519197235
ABBM021539	0.3639187415079132
ABBM085091	0.4146227433827155
ABBM051214	0.2579223988413933
ABBM011663	0.7815275951391969
ABBM016663	0.6081201216730028
ABBM002415	0.4197750010841603
ABBM029700	0.6577382241435625
ABBM089916	0.6066122991740839
ABBM017082	0.7843302789841138
ABBM085940	0.6229499175216946
ABBM038832	0.7863820271436118
ABBM031485	0.2582477489710069
ABBM029480	0.21832773564428
ABBM088252	0.4212697685116662
ABBM017190	0.6726056141550494
ABBM048895	0.4331481912810998
ABBM095201	0.8446653808380398
ABBM007098	0.7342830167476327
ABBM044976	0.5677460138517014
ABBM048213	0.5855713563253464
ABBM049145	0.449853662033128
ABBM050889	0.3504477973004831
ABBM095704	0.9112205715635496
ABBM008605	0.5360885967673926
ABBM047285	0.9117221603403974
ABBM055843	0.8247939788361747
ABBM102933	0.522466031039798
ABBM049623	0.5894406159479468
ABBM084279	0.7735201929146971
ABBM062387	0.3259347987339662
ABBM095696	0.3696723371114615
ABBM103834	1.1247499117124138
ABBM030813	0.4090021296050168
ABBM016470	0.6358808291042772
ABBM004865	0.7919880750607422
ABBM004035	0.4896702136104793
ABBM075673	0.2269431694416416
ABBM059581	0.5794478226806072
ABBM008592	0.4028377012004712
ABBM020755	0.4180059566621217
ABBM005516	0.5316591041019638
ABBM007512	0.521470554556065
ABBM066835	0.5189675312313295
ABBM067565	0.4655747848299934
ABBM066551	0.4024027843886041
ABBM005185	0.4698260531189434
ABBM022006	0.8653641299530219
ABBM079981	0.5080803980694516
ABBM023546	0.6708756271712608
ABBM017362	0.8494388741820331
ABBM008848	0.4406612339342485
ABBM057749	0.4920324339521126
ABBM018789	0.3908897633361526
ABBM016225	0.580519540915757
ABBM084748	0.463097993203781
ABBM017465	0.4233807356204863
ABBM070200	0.2402782205587685
ABBM021292	0.6565543481898366
ABBM007153	0.9603488883989212
ABBM022686	0.5141024191384787
ABBM022242	0.0313304879809416
ABBM034708	0.6731995442148873
ABBM025979	0.5526320446962854
ABBM035646	0.9626866333830804
ABBM001863	0.5626297001264742
ABBM035438	0.74624438776203
ABBM028261	0.7886229893901615
ABBM018170	0.2154758520165082
ABBM040267	0.3175293208420565
ABBM054038	0.8226714527157428
ABBM089850	0.2676946297374257
ABBM077572	0.4559552815610972
ABBM043244	0.4486805397541694
ABBM097395	0.5129480787574047
ABBM033141	0.8629369766363365
ABBM055010	0.6228124500653887
ABBM024382	0.5596896347908383
ABBM016697	0.5049053828762942
ABBM006546	0.5457196431621162
ABBM010847	0.6654909963315748
ABBM066910	0.8204563898483628
ABBM077445	0.8186386611292915
ABBM018010	0.7960782363128905
ABBM043430	0.9447669087590388
ABBM020873	0.9781298055063216
ABBM000225	0.5008851762329034
ABBM023218	0.0844305401571567
ABBM002183	0.7796783243447528
ABBM001366	0.5794221121717843
ABBM057301	0.589826886762941
ABBM090934	0.5571938734943729
ABBM051455	0.2738962651200186
ABBM005650	0.9367442399160664
ABBM061184	0.6996192584734521
ABBM070290	0.4701282124434586
ABBM004163	0.6048220355556634
ABBM016829	0.4279508505701248
ABBM020138	0.7723350852784794
ABBM019058	0.3988255121128057
ABBM025033	0.8327805484499562
ABBM090730	0.5542546455044512
ABBM005621	0.8095111636328239
ABBM017968	0.4546992412381904
ABBM083132	0.7008339965881765
ABBM025677	0.7418719983103925
ABBM081763	0.5186130517657842
ABBM077408	0.662889836890965
ABBM026523	0.1946148546702048
ABBM003462	0.5974338924370859
ABBM026686	0.4553694129568728
ABBM103599	0.5901884901604254
ABBM017906	0.8801262765698092
ABBM085965	0.41182657570338
ABBM002045	0.7296800192712266
ABBM084566	0.8107871369458188
ABBM090483	0.2935203453009187
ABBM065552	0.8458200941237672
ABBM039734	0.392302649354224
ABBM021224	0.3708857404884186
ABBM001481	0.1451801587932316
ABBM026207	0.5962641186582017
ABBM031552	0.2768696524814744
ABBM021926	0.499789836051566
ABBM102644	0.4968486347949042
ABBM027136	0.4386744470626766
ABBM011225	0.4947087735134392
ABBM103264	0.249097135309847
ABBM035116	0.6213251875667318
ABBM054087	0.5202612474003009
ABBM092676	0.6351879904814308
ABBM092781	0.3201125396691109
ABBM008569	0.5017220564490789
ABBM010980	0.158982970749542
ABBM031651	0.3197011571093491
ABBM009523	0.8020163609845381
ABBM027898	0.3501171727215909
ABBM016870	0.2157463562970499
ABBM008639	0.8302269120728175
ABBM049711	0.3744062061343701
ABBM060198	0.6013397264206894
ABBM022739	0.379781847439619
ABBM051090	0.2465212495323134
ABBM049015	0.7844030039711338
ABBM063072	0.7636527304520316
ABBM017052	0.5753284990073447
ABBM016623	0.6975239880574021
ABBM020526	0.6441817276918432
ABBM046890	0.605056583487081
ABBM016579	0.5439903808612909
ABBM034702	0.4467234992352046
ABBM089753	0.6299555320381658
ABBM008789	0.5677169185595499
ABBM051588	0.5166167954723851
ABBM056960	0.6954299006862459
ABBM055409	0.7511327746747855
ABBM019587	1.030121706533183
ABBM004622	0.4996238229356556
ABBM050601	0.5005128159526375
ABBM054797	0.4652674807475966
ABBM035907	1.2893864888224311
ABBM030705	0.3872680093193348
ABBM050273	0.6852800781642632
ABBM023847	0.7180514300790085
ABBM029673	0.6248826605842784
ABBM021217	0.3275219766946864
ABBM101980	0.4990783279082539
ABBM088321	0.5457338769372906
ABBM006162	1.0104059550021471
ABBM056299	0.4345314129229396
ABBM029652	0.3284032234923253
ABBM017409	0.8061047702271992
ABBM088235	0.4349336828036019
ABBM036394	0.4025386607090876
ABBM015734	0.8553469485054226
ABBM007906	0.6227482454787266
ABBM025146	0.5590184620197056
ABBM004143	0.6314367222674137
ABBM002625	0.3842841463604551
ABBM029258	0.5159671759454683
ABBM075034	0.7023856832788582
ABBM020468	0.5586321125096864
ABBM070239	0.3402122037138336
ABBM085886	0.2590134845693343
ABBM025866	0.7224388508901629
ABBM020111	0.3396357247604173
ABBM012135	0.7994799137375757
ABBM001855	0.6666888314765187
ABBM025886	0.5693067443272791
ABBM048049	0.4309078813476995
ABBM042216	0.7233546146739415
ABBM017929	0.330991435107108
ABBM065651	0.6688350467863333
ABBM095487	0.6241621280294584
ABBM092934	0.3705673753567672
ABBM080446	0.5976490463682669
ABBM060929	0.5777105085435781
ABBM059390	0.47306428278256
ABBM072305	0.6022164705736818
ABBM050293	0.5374437537477768
ABBM059275	0.2240818358971387
ABBM034729	0.6878507884213751
ABBM031819	0.3268781215289328
ABBM017955	0.4952340998043965
ABBM049779	0.3054788021348018
ABBM003877	0.4355052773613604
ABBM018291	0.3084807468283937
ABBM089964	0.6682317929263282
ABBM061021	0.5697736200363723
ABBM050141	0.6888202542747535
ABBM086189	0.7221256800468132
ABBM065592	0.6763534768099386
ABBM007732	0.6960302968887766
ABBM029553	0.6719473239749228
ABBM032947	0.612697235082862
ABBM021433	0.3741081438590047
ABBM088786	0.6677911332071321
ABBM049550	0.5795344811152333
ABBM044693	0.7638149088417638
ABBM087314	0.6871155881737754
ABBM085491	0.4141925457847989
ABBM004843	0.5984528389459449
ABBM054656	0.6686319086370003
ABBM008104	0.5242997219414679
ABBM019539	0.4653452194504681
ABBM018106	0.4462179163627215
ABBM023001	0.3918444876547319
ABBM017073	0.7206448778903927
ABBM093576	0.646178166144218
ABBM082818	0.2574524834641409
ABBM050097	0.7444778056913597
ABBM028272	0.5169298422166945
ABBM084817	0.8557764314944316
ABBM005520	0.5704377324427344
ABBM020452	0.5558843566247967
ABBM023226	0.7908207473132891
ABBM013687	0.547175114179749
ABBM005417	0.5009668026439779
ABBM005133	0.608892688386292
ABBM102896	0.6810151892391358
ABBM030841	0.6392837697301679
ABBM052075	-0.149003899753833
ABBM074688	0.6183090732219572
ABBM003864	0.3896822589687212
ABBM052905	0.2969136145274029
ABBM010261	0.1531746393839386
ABBM040155	0.029381963206108
ABBM090940	0.7599546527610299
ABBM085212	0.2080468575346539
ABBM039710	0.7666065155568731
ABBM052190	0.2134667019681365
ABBM075283	0.6233698326786736
ABBM018579	0.315665600971963
ABBM084408	0.3475550094426524
ABBM017497	0.2681625912888966
ABBM082756	0.5399921077843008
ABBM010390	0.8621715537640269
ABBM050850	0.6258282152829544
ABBM020935	0.6182045810093866
ABBM031923	0.613033758654155
ABBM024730	0.6169007338188727
ABBM100676	0.5778761015923111
ABBM017379	0.3224778016072506
ABBM018730	0.1741299659251585
ABBM028873	0.4189262147546069
ABBM012131	0.8406716525840054
ABBM025735	0.5370739896598609
ABBM031476	0.3468131668697067
ABBM077687	0.5871028207049945
ABBM001042	1.1367326460829323
ABBM004439	0.4542845065029363
ABBM002214	0.1424242366604135
ABBM002532	0.7123881356859678
ABBM033844	0.4481792962072756
ABBM087135	0.3519873433045262
ABBM006203	0.7859386964133712
ABBM008834	0.7013502809955636
ABBM011503	0.7299482659557069
ABBM030734	0.6919133431019981
ABBM066457	0.4408904320841106
ABBM004792	0.6195200345164142
ABBM103635	0.7746828975266236
ABBM003967	0.5061131093574474
ABBM006197	0.5852521111211999
ABBM060567	0.540751395740573
ABBM037314	0.3529663361375342
ABBM006853	0.3799214320147163
ABBM018753	0.460823738247874
ABBM023851	0.8118641135970089
ABBM066932	0.2764770569089124
ABBM025138	0.5448992968898348
ABBM006426	0.2701504672678543
ABBM007106	0.5954029480576157
ABBM002543	0.7765657415746351
ABBM068172	0.5638449953477636
ABBM093922	0.679656837948248
ABBM018451	0.866873543832535
ABBM051196	0.5681429253729566
ABBM100148	0.9095140932573008
ABBM066999	0.5517276725969954
ABBM091669	0.6331860591488705
ABBM051615	0.7396618922869242
ABBM076160	0.3212746246324205
ABBM050013	0.4704408062194017
ABBM085864	0.2541543967347554
ABBM085964	0.1632950992327715
ABBM102572	0.7429885991091233
ABBM011480	0.3693673675463034
ABBM017036	0.7920834012260116
ABBM088799	0.5889675685840134
ABBM021245	0.8034692555127966
ABBM032607	0.3655597740521726
ABBM057103	0.7219794556364789
ABBM053635	0.6313048657550853
ABBM098945	0.8107881111972057
ABBM083441	0.6557187328033417
ABBM002948	0.7469449640189757
ABBM019481	0.3371633756791268
ABBM029491	0.4699396934700777
ABBM004200	0.5524566103723256
ABBM028068	1.0581360059506233
ABBM063729	0.3776378975161912
ABBM003638	0.3776064653823521
ABBM041363	0.5950404462275322
ABBM004419	0.3632649598729944
ABBM004177	0.7762706575861505
ABBM057547	0.6494844193379994
ABBM103538	0.7987532435217841
ABBM001706	0.629432473835677
ABBM103946	0.6057945000506457
ABBM002911	0.3266499039913953
ABBM026189	0.4942537752139186
ABBM101568	0.4048015431153054
ABBM069129	0.2726656280102322
ABBM025729	0.4257911484064703
ABBM024948	0.4392059751670975
ABBM019321	0.7120757637949782
ABBM086038	0.7450033644680533
ABBM040466	0.562834628718166
ABBM037388	0.9156014922358484
ABBM094555	0.5191276512391194
ABBM066727	0.6678442231821689
ABBM043163	0.1771284215574216
ABBM020726	0.3456306197550313
ABBM036686	0.4426750400670588
ABBM078730	0.7267056432901031
ABBM005500	0.4327319780037941
ABBM075893	0.7655925980187714
ABBM103772	0.5675181310120726
ABBM089804	0.598701635966992
ABBM018486	0.3792565842577479
ABBM028184	0.4833599040177109
ABBM021575	0.5759436817363159
ABBM024301	0.6420225395537806
ABBM091670	0.4222144345646911
ABBM051928	0.2349436797377745
ABBM100298	0.8011677090042952
ABBM103690	0.7485464272533271
ABBM085057	0.3850486344850134
ABBM035735	0.9511431115596382
ABBM077268	0.3826241102768601
ABBM048120	0.4966963652595788
ABBM017889	0.7529469520826757
ABBM088850	1.0301743304552975
ABBM067224	0.4566269155779939
ABBM045984	0.3784817760247954
ABBM018272	0.6805234963602518
ABBM045295	0.6598535881607607
ABBM040166	0.5835163366882168
ABBM048655	0.78095177180163
ABBM049917	0.2324727244138022
ABBM002295	0.6087434930616314
ABBM079916	0.4823899232513762
ABBM054428	0.2617825718121848
ABBM018500	0.5434062126304646
ABBM101774	0.3455812894674155
ABBM009406	0.4536237428897301
ABBM027183	1.105743140857887
ABBM045396	0.7639424290530021
ABBM009811	1.0795227889399752
ABBM036198	0.4218397278891043
ABBM009901	0.9740015553899788
ABBM079569	-0.0608489445350902
ABBM001364	0.8123606079432107
ABBM048497	0.6040287559601707
ABBM025016	0.587628941694227
ABBM026680	1.185208655111191
ABBM038901	0.6907570798012926
ABBM024926	0.6285396980786477
ABBM006247	0.508182039815325
ABBM023214	0.1698116060991994
ABBM085229	0.9679393685250852
ABBM018477	0.3376278372563966
ABBM017174	0.7184786915211147
ABBM031173	0.3218009283743458
ABBM040098	0.3790033045721396
ABBM045947	0.2794539910635716
ABBM016300	0.2006521246035451
ABBM051767	0.5596642398854625
ABBM023784	0.4272705886955684
ABBM011417	0.7056056339050653
ABBM052319	0.5778001296916964
ABBM031823	1.2672144474561249
ABBM096417	0.5629015298382861
ABBM008933	0.5198185623001338
ABBM084441	0.6604456659596454
ABBM053188	0.5576434282779055
ABBM040087	0.6887019034212833
ABBM045609	0.5525457631060289
ABBM009703	0.6157754145132496
ABBM053590	0.7210793859427974
ABBM040210	0.3421798651887294
ABBM017341	0.6219227632921505
ABBM040495	0.246468568496473
ABBM042979	0.326923440712133
ABBM017250	0.2668019370893821
ABBM078934	0.5902814282904273
ABBM010186	0.4390483462590507
ABBM019834	0.7819362118258386
ABBM055148	0.2456743477891963
ABBM075571	0.5804542472141525
ABBM018840	0.6294899255819286
ABBM001671	0.7961099443207742
ABBM050655	0.6012293235559601
ABBM071956	0.7908336449017052
ABBM069717	0.6287697035901866
ABBM087459	0.8864934794056134
ABBM040150	0.4629120662026109
ABBM017304	0.3540258107546211
ABBM043580	0.792357927062066
ABBM052965	0.4714233631861578
ABBM085292	0.3261613932872381
ABBM085011	0.6018963677161976
ABBM013265	0.8014069041913872
ABBM007810	0.6959735496720945
ABBM009585	0.9204601989788608
ABBM065617	0.5886632711421644
ABBM001985	0.8017896746248407
ABBM085400	0.7663394900962399
ABBM050121	0.7298276614590689
ABBM054391	0.7468663787235028
ABBM050244	0.3240648770755084
ABBM011312	0.337383542024835
ABBM040422	0.5580440389701988
ABBM052560	0.5016192635804185
ABBM045529	0.6927272672700173
ABBM002941	0.6887312928352478
ABBM051583	0.3781918512113238
ABBM085139	0.8058120978175692
ABBM050321	0.9058254961643252
ABBM048619	0.5642994913019703
ABBM043356	0.4562504158657539
ABBM049977	1.056144561805071
ABBM007954	0.4920126395182925
ABBM036056	0.2200913812194543
ABBM053895	0.6216047629089374
ABBM045500	0.6645169867852107
ABBM008334	0.7459294758613966
ABBM089636	0.3255949942306314
ABBM004519	0.8647870915101178
ABBM011779	0.8567401992868833
ABBM045381	0.7662820651231409
ABBM054885	0.3218300910659992
ABBM007685	0.588545738849354
ABBM055604	0.5170458588813197
ABBM055192	0.491936598833072
ABBM085585	-0.195938094181436
ABBM095002	0.2642060435020624
ABBM034416	0.3801914440776061
ABBM011375	0.5570246363356924
ABBM018234	0.3306660188267109
ABBM092658	0.7373642108516705
ABBM068499	0.50464250417421
ABBM017976	0.5219304894628809
ABBM054864	0.6610388074784139
ABBM051506	0.401652747388001
ABBM007778	0.9464485866936608
ABBM079707	0.81929146236771
ABBM049990	0.4408140915029487
ABBM007043	0.5233919817333977
ABBM051312	0.5491207729948382
ABBM049807	0.3508786682339787
ABBM066633	0.4400852092506205
ABBM008270	0.27155606456902
ABBM008212	0.2373849725835931
ABBM066254	0.3643845329449929
ABBM018296	0.529426366390117
ABBM023571	0.4531136579330534
ABBM056463	0.6894069986860951
ABBM089280	0.4329247904035132
ABBM067174	0.5918774712806327
ABBM028443	0.4734212130261637
ABBM085097	0.3123613769944344
ABBM093342	0.5269015585408049
ABBM065172	0.282138637574917
ABBM045739	0.7148013527518394
ABBM008546	0.8880298223189824
ABBM060750	0.4761573705868024
ABBM075065	1.013292714732989
ABBM023807	0.5046959270523967
ABBM093286	0.7265671253473975
ABBM065049	0.3776077177039422
ABBM067853	0.3156113562271727
ABBM077489	0.3124545331814834
ABBM023670	0.1557452848009205
ABBM067486	0.6154268456845099
ABBM079389	0.6273587569550938
ABBM100412	0.4693642588864869
ABBM052659	0.4611598902471562
ABBM023655	0.6660551772709508
ABBM056134	0.4512907668777105
ABBM051783	0.7097907685515351
ABBM040604	0.4811324994976824
ABBM035541	0.675647569479486
